57	2	34	-0.50	5LP	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4HK	0.50
58	2	35	-0.50	5LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
59	2	36	-0.50	5LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
60	3	17	-0.50	5MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5T	0.50
61	3	18	-0.50	5MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4T	0.50
62	3	19	-0.50	5MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5LP	0.50
63	3	20	-0.50	5MP	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	5MP	0.50
64	3	21	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HP	0.50
65	3	22	-0.50	5MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5LK	0.50
66	3	23	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	5MK	0.50
67	3	24	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5HK	0.50
68	3	25	-0.50	5MP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2LP	0.50
69	3	26	-0.50	5MP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2MP	0.50
70	3	27	-0.50	5MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2HP	0.50
71	3	28	-0.50	5MP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2LK	0.50
72	3	29	-0.50	5MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2MK	0.50
73	3	30	-0.50	5MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2HK	0.50
74	3	31	-0.50	5MP	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	6MP	0.50
75	3	32	-0.50	5MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4HP	0.50
76	3	33	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	3MK	0.50
77	3	34	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HK	0.50
78	3	35	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
79	3	36	-0.50	5MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
80	4	17	-0.50	5HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5T	0.50
81	4	18	-0.50	5HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	4T	0.50
82	4	19	-0.50	5HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5LP	0.50
83	4	20	-0.50	5HP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	5MP	0.50
84	4	21	-0.50	5HP	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	5HP	0.50
85	4	22	-0.50	5HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5LK	0.50
86	4	23	-0.50	5HP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5MK	0.50
87	4	24	-0.50	5HP	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5HK	0.50
88	4	25	-0.50	5HP	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2LP	0.50
89	4	26	-0.50	5HP	1	1	1	1	1	1	0	0	0	0	0	0	0	2	2	2MP	0.50
90	4	27	-0.50	5HP	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2HP	0.50
91	4	28	-0.50	5HP	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2LK	0.50
92	4	29	-0.50	5HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2MK	0.50
93	4	30	-0.50	5HP	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2HK	0.50
94	4	31	-0.50	5HP	1	1	1	1	1	1	1	0	0	0	0	2	2	2	2	6MP	0.50
95	4	32	-0.50	5HP	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	4HP	0.50
96	4	33	-0.50	5HP	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	3MK	0.50
97	4	34	-0.50	5HP	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	4HK	0.50
98	4	35	-0.50	5HP	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	6HK	0.50
99	4	36	-0.50	5HP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
100	5	17	-0.50	5LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5T	0.50
101	5	18	-0.50	5LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	4T	0.50
102	5	19	-0.50	5LK	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	5LP	0.50
103	5	20	-0.50	5LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5MP	0.50
104	5	21	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5HP	0.50
105	5	22	-0.50	5LK	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	5LK	0.50
106	5	23	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5MK	0.50
107	5	24	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HK	0.50
108	5	25	-0.50	5LK	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LP	0.50
109	5	26	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2MP	0.50
110	5	27	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HP	0.50
111	5	28	-0.50	5LK	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LK	0.50
112	5	29	-0.50	5LK	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2MK	0.50
113	5	30	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HK	0.50
114	5	31	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	6MP	0.50
115	5	32	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HP	0.50
116	5	33	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3MK	0.50
117	5	34	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4HK	0.50
118	5	35	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
119	5	36	-0.50	5LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
120	6	17	-0.50	5MK	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	5T	0.50
121	6	18	-0.50	5MK	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	4T	0.50
122	6	19	-0.50	5MK	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	5LP	0.50
123	6	20	-0.50	5MK	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	5MP	0.50
124	6	21	-0.50	5MK	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5HP	0.50
125	6	22	-0.50	5MK	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	5LK	0.50
126	6	23	-0.50	5MK	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5MK	0.50
127	6	24	-0.50	5MK	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	5HK	0.50
128	6	25	-0.50	5MK	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2LP	0.50
129	6	26	-0.50	5MK	1	1	1	1	1	0	0	0	0	0	0	0	2	2	2	2MP	0.50
130	6	27	-0.50	5MK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2HP	0.50
131	6	28	-0.50	5MK	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2LK	0.50
132	6	29	-0.50	5MK	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2MK	0.50
133	6	30	-0.50	5MK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2HK	0.50
134	6	31	-0.50	5MK	1	1	1	1	1	1	0	0	0	0	0	2	2	2	2	6MP	0.50
135	6	32	-0.50	5MK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	4HP	0.50
136	6	33	-0.50	5MK	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	3MK	0.50
137	6	34	-0.50	5MK	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4HK	0.50
138	6	35	-0.50	5MK	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	6HK	0.50
139	6	36	-0.50	5MK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
140	7	17	-0.50	5HK	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	5T	0.50
141	7	18	-0.50	5HK	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4T	0.50
142	7	19	-0.50	5HK	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	5LP	0.50
143	7	20	-0.50	5HK	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	5MP	0.50
144	7	21	-0.50	5HK	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5HP	0.50
145	7	22	-0.50	5HK	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	5LK	0.50
146	7	23	-0.50	5HK	1	1	1	1	0	0	0	0	0	0	0	1	1	2	2	5MK	0.50
147	7	24	-0.50	5HK	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5HK	0.50
148	7	25	-0.50	5HK	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2LP	0.50
149	7	26	-0.50	5HK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2MP	0.50
150	7	27	-0.50	5HK	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2HP	0.50
151	7	28	-0.50	5HK	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2LK	0.50
152	7	29	-0.50	5HK	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2MK	0.50
153	7	30	-0.50	5HK	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2HK	0.50
154	7	31	-0.50	5HK	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6MP	0.50
155	7	32	-0.50	5HK	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	4HP	0.50
156	7	33	-0.50	5HK	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3MK	0.50
157	7	34	-0.50	5HK	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2	4HK	0.50
158	7	35	-0.50	5HK	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	6HK	0.50
159	7	36	-0.50	5HK	2	2	2	2	2	2	1	1	1	1	1	1	0	0	0	3HK	0.50
160	8	17	-0.50	2LP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5T	0.50
161	8	18	-0.50	2LP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	4T	0.50
162	8	19	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
163	8	20	-0.50	2LP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5MP	0.50
164	8	21	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HP	0.50
165	8	22	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LK	0.50
166	8	23	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5MK	0.50
167	8	24	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	5HK	0.50
168	8	25	-0.50	2LP	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LP	0.50
169	8	26	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2MP	0.50
170	8	27	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HP	0.50
171	8	28	-0.50	2LP	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LK	0.50
172	8	29	-0.50	2LP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2MK	0.50
173	8	30	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HK	0.50
174	8	31	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	6MP	0.50
175	8	32	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HP	0.50
176	8	33	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3MK	0.50
177	8	34	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4HK	0.50
178	8	35	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
179	8	36	-0.50	2LP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
180	9	17	-0.50	2MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5T	0.50
181	9	18	-0.50	2MP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4T	0.50
182	9	19	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
183	9	20	-0.50	2MP	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	5MP	0.50
184	9	21	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HP	0.50
185	9	22	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LK	0.50
186	9	23	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	5MK	0.50
187	9	24	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5HK	0.50
188	9	25	-0.50	2MP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2LP	0.50
189	9	26	-0.50	2MP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2MP	0.50
190	9	27	-0.50	2MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2HP	0.50
191	9	28	-0.50	2MP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2LK	0.50
192	9	29	-0.50	2MP	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2MK	0.50
193	9	30	-0.50	2MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2HK	0.50
194	9	31	-0.50	2MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	6MP	0.50
195	9	32	-0.50	2MP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4HP	0.50
196	9	33	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	3MK	0.50
197	9	34	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HK	0.50
198	9	35	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
199	9	36	-0.50	2MP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
200	10	17	-0.50	2HP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	5T	0.50
201	10	18	-0.50	2HP	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	4T	0.50
202	10	19	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
203	10	20	-0.50	2HP	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5MP	0.50
204	10	21	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HP	0.50
205	10	22	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LK	0.50
206	10	23	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	5MK	0.50
207	10	24	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	5HK	0.50
208	10	25	-0.50	2HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2LP	0.50
209	10	26	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2MP	0.50
210	10	27	-0.50	2HP	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2HP	0.50
211	10	28	-0.50	2HP	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2LK	0.50
212	10	29	-0.50	2HP	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2MK	0.50
213	10	30	-0.50	2HP	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2HK	0.50
214	10	31	-0.50	2HP	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	6MP	0.50
215	10	32	-0.50	2HP	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	4HP	0.50
216	10	33	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3MK	0.50
217	10	34	-0.50	2HP	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	4HK	0.50
218	10	35	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
219	10	36	-0.50	2HP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3HK	0.50
220	11	17	-0.50	2LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5T	0.50
221	11	18	-0.50	2LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	4T	0.50
222	11	19	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
223	11	20	-0.50	2LK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	5MP	0.50
224	11	21	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5HP	0.50
225	11	22	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LK	0.50
226	11	23	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5MK	0.50
227	11	24	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5HK	0.50
228	11	25	-0.50	2LK	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LP	0.50
229	11	26	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2MP	0.50
230	11	27	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HP	0.50
231	11	28	-0.50	2LK	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2LK	0.50
232	11	29	-0.50	2LK	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2MK	0.50
233	11	30	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2HK	0.50
234	11	31	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	6MP	0.50
235	11	32	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HP	0.50
236	11	33	-0.50	2LK	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	3MK	0.50
237	11	34	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	4HK	0.50
238	11	35	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
239	11	36	-0.50	2LK	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	3HK	0.50
240	12	17	-0.50	2MK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	5T	0.50
241	12	18	-0.50	2MK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	4T	0.50
242	12	19	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
243	12	20	-0.50	2MK	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	5MP	0.50
244	12	21	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5HP	0.50
245	12	22	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LK	0.50
246	12	23	-0.50	2MK	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	5MK	0.50
247	12	24	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	5HK	0.50
248	12	25	-0.50	2MK	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2LP	0.50
249	12	26	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2MP	0.50
250	12	27	-0.50	2MK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2HP	0.50
251	12	28	-0.50	2MK	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2LK	0.50
252	12	29	-0.50	2MK	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2MK	0.50
253	12	30	-0.50	2MK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2HK	0.50
254	12	31	-0.50	2MK	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	6MP	0.50
255	12	32	-0.50	2MK	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	4HP	0.50
256	12	33	-0.50	2MK	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	3MK	0.50
257	12	34	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4HK	0.50
258	12	35	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6HK	0.50
259	12	36	-0.50	2MK	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	3HK	0.50
260	13	17	-0.50	2HK	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5T	0.50
261	13	18	-0.50	2HK	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	4T	0.50
262	13	19	-0.50	2HK	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	5LP	0.50
263	13	20	-0.50	2HK	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	5MP	0.50
264	13	21	-0.50	2HK	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	5HP	0.50
